event_id,account_id,user_id,session_id,feature_name,event_ts
evt_001172,acc_001,usr_acc_001_02,sess_acc_001_6_02_2928,api,2026-05-23 09:42:00
evt_001173,acc_001,usr_acc_001_02,sess_acc_001_6_02_5631,dashboard,2026-05-23 09:42:00
evt_001174,acc_001,usr_acc_001_02,sess_acc_001_6_02_5308,api,2026-05-18 09:31:00
evt_001175,acc_001,usr_acc_001_02,sess_acc_001_6_02_9571,users_mgmt,2026-05-18 09:31:00
evt_001176,acc_001,usr_acc_001_02,sess_acc_001_6_02_9132,integrations,2026-05-19 13:45:00
evt_001177,acc_001,usr_acc_001_02,sess_acc_001_6_02_4402,reports,2026-05-19 13:45:00
evt_001178,acc_001,usr_acc_001_02,sess_acc_001_6_02_8875,dashboard,2026-05-19 13:45:00
evt_001179,acc_001,usr_acc_001_02,sess_acc_001_6_02_6416,analytics,2026-05-19 13:45:00
evt_001180,acc_001,usr_acc_001_02,sess_acc_001_6_02_9095,reports,2026-05-19 08:00:00
evt_001181,acc_001,usr_acc_001_02,sess_acc_001_6_02_5192,reports,2026-05-19 09:49:00
evt_001182,acc_001,usr_acc_001_03,sess_acc_001_6_03_3862,analytics,2026-05-19 15:18:00
evt_001183,acc_001,usr_acc_001_03,sess_acc_001_6_03_1646,dashboard,2026-05-19 15:18:00
evt_001184,acc_001,usr_acc_001_03,sess_acc_001_6_03_5760,users_mgmt,2026-05-19 15:18:00
evt_001185,acc_001,usr_acc_001_03,sess_acc_001_6_03_3267,reports,2026-05-20 18:20:00
evt_001186,acc_001,usr_acc_001_03,sess_acc_001_6_03_3793,dashboard,2026-05-20 18:20:00
evt_001187,acc_001,usr_acc_001_03,sess_acc_001_6_03_6384,users_mgmt,2026-05-20 18:20:00
evt_001188,acc_001,usr_acc_001_03,sess_acc_001_6_03_6857,alerts,2026-05-20 18:20:00
evt_001189,acc_001,usr_acc_001_03,sess_acc_001_6_03_6615,alerts,2026-05-21 17:17:00
evt_001190,acc_001,usr_acc_001_03,sess_acc_001_6_03_7909,analytics,2026-05-19 09:25:00
evt_001191,acc_001,usr_acc_001_03,sess_acc_001_6_03_3732,export,2026-05-19 09:25:00
evt_001192,acc_001,usr_acc_001_03,sess_acc_001_6_03_2852,api,2026-05-19 09:25:00
evt_001193,acc_001,usr_acc_001_03,sess_acc_001_6_03_3171,alerts,2026-05-19 09:25:00
evt_001194,acc_001,usr_acc_001_03,sess_acc_001_6_03_8908,reports,2026-05-23 08:54:00
evt_001195,acc_001,usr_acc_001_03,sess_acc_001_6_03_8178,api,2026-05-23 08:54:00
evt_001196,acc_001,usr_acc_001_03,sess_acc_001_6_03_3140,dashboard,2026-05-19 17:24:00
evt_001197,acc_001,usr_acc_001_03,sess_acc_001_6_03_8914,users_mgmt,2026-05-19 17:24:00
evt_001198,acc_001,usr_acc_001_03,sess_acc_001_6_03_8997,alerts,2026-05-19 17:24:00
evt_001199,acc_001,usr_acc_001_03,sess_acc_001_6_03_5286,reports,2026-05-18 14:28:00
evt_001200,acc_001,usr_acc_001_04,sess_acc_001_6_04_9570,alerts,2026-05-20 08:45:00
evt_001201,acc_001,usr_acc_001_04,sess_acc_001_6_04_2560,integrations,2026-05-20 08:45:00
evt_001202,acc_001,usr_acc_001_04,sess_acc_001_6_04_7305,analytics,2026-05-21 18:46:00
evt_001203,acc_001,usr_acc_001_04,sess_acc_001_6_04_3435,export,2026-05-21 18:46:00
evt_001204,acc_001,usr_acc_001_04,sess_acc_001_6_04_3571,dashboard,2026-05-24 16:57:00
evt_001205,acc_001,usr_acc_001_04,sess_acc_001_6_04_4946,export,2026-05-22 15:54:00
evt_001206,acc_001,usr_acc_001_04,sess_acc_001_6_04_6421,dashboard,2026-05-22 15:54:00
evt_001207,acc_001,usr_acc_001_04,sess_acc_001_6_04_5557,api,2026-05-22 15:54:00
evt_001208,acc_001,usr_acc_001_04,sess_acc_001_6_04_1824,analytics,2026-05-22 15:54:00
evt_001209,acc_001,usr_acc_001_04,sess_acc_001_6_04_8521,users_mgmt,2026-05-22 11:35:00
evt_001210,acc_001,usr_acc_001_04,sess_acc_001_6_04_8277,analytics,2026-05-22 11:35:00
evt_001211,acc_001,usr_acc_001_04,sess_acc_001_6_04_8341,reports,2026-05-22 11:35:00
evt_001212,acc_001,usr_acc_001_04,sess_acc_001_6_04_2442,dashboard,2026-05-22 11:35:00
evt_001213,acc_001,usr_acc_001_04,sess_acc_001_6_04_1291,reports,2026-05-24 15:28:00
evt_001214,acc_001,usr_acc_001_04,sess_acc_001_6_04_2681,api,2026-05-24 15:28:00
evt_001215,acc_001,usr_acc_001_04,sess_acc_001_6_04_7609,alerts,2026-05-24 15:28:00
evt_001216,acc_001,usr_acc_001_04,sess_acc_001_6_04_5990,reports,2026-05-21 08:35:00
evt_001217,acc_001,usr_acc_001_05,sess_acc_001_6_05_8445,alerts,2026-05-22 11:41:00
evt_001218,acc_001,usr_acc_001_05,sess_acc_001_6_05_6439,export,2026-05-22 11:41:00
evt_001219,acc_001,usr_acc_001_05,sess_acc_001_6_05_8751,dashboard,2026-05-22 11:41:00
evt_001220,acc_001,usr_acc_001_05,sess_acc_001_6_05_6952,reports,2026-05-22 11:41:00
evt_001221,acc_001,usr_acc_001_05,sess_acc_001_6_05_1035,api,2026-05-23 15:07:00
evt_001222,acc_001,usr_acc_001_05,sess_acc_001_6_05_1750,alerts,2026-05-20 13:53:00
evt_001223,acc_001,usr_acc_001_05,sess_acc_001_6_05_3689,analytics,2026-05-20 13:53:00
evt_001224,acc_001,usr_acc_001_05,sess_acc_001_6_05_9067,dashboard,2026-05-20 13:53:00
evt_001225,acc_001,usr_acc_001_05,sess_acc_001_6_05_7437,api,2026-05-19 14:06:00
evt_001226,acc_001,usr_acc_001_05,sess_acc_001_6_05_4532,reports,2026-05-19 14:06:00
evt_001227,acc_001,usr_acc_001_05,sess_acc_001_6_05_8488,dashboard,2026-05-19 14:06:00
evt_001228,acc_001,usr_acc_001_05,sess_acc_001_6_05_1761,reports,2026-05-24 11:45:00
evt_001229,acc_001,usr_acc_001_05,sess_acc_001_6_05_3018,users_mgmt,2026-05-24 11:45:00
evt_001230,acc_001,usr_acc_001_05,sess_acc_001_6_05_8381,api,2026-05-24 11:45:00
evt_001231,acc_001,usr_acc_001_05,sess_acc_001_6_05_9689,analytics,2026-05-21 18:37:00
evt_001232,acc_001,usr_acc_001_05,sess_acc_001_6_05_1795,dashboard,2026-05-21 18:37:00
evt_001233,acc_001,usr_acc_001_06,sess_acc_001_6_06_3103,export,2026-05-21 17:30:00
evt_001234,acc_001,usr_acc_001_06,sess_acc_001_6_06_2696,alerts,2026-05-21 17:30:00
evt_001235,acc_001,usr_acc_001_06,sess_acc_001_6_06_5067,users_mgmt,2026-05-21 18:38:00
evt_001236,acc_001,usr_acc_001_06,sess_acc_001_6_06_5482,api,2026-05-21 18:38:00
evt_001237,acc_001,usr_acc_001_06,sess_acc_001_6_06_7518,integrations,2026-05-21 18:38:00
evt_001238,acc_001,usr_acc_001_06,sess_acc_001_6_06_9393,export,2026-05-20 12:28:00
evt_001239,acc_001,usr_acc_001_06,sess_acc_001_6_06_5897,api,2026-05-20 12:28:00
evt_001240,acc_001,usr_acc_001_06,sess_acc_001_6_06_5760,api,2026-05-24 16:55:00
evt_001241,acc_001,usr_acc_001_06,sess_acc_001_6_06_6657,reports,2026-05-24 16:55:00
evt_001242,acc_001,usr_acc_001_06,sess_acc_001_6_06_3173,users_mgmt,2026-05-24 16:55:00
evt_001243,acc_001,usr_acc_001_06,sess_acc_001_6_06_8870,reports,2026-05-23 18:11:00
evt_001244,acc_001,usr_acc_001_06,sess_acc_001_6_06_7839,users_mgmt,2026-05-23 18:11:00
evt_001245,acc_001,usr_acc_001_06,sess_acc_001_6_06_9747,export,2026-05-23 18:11:00
evt_001246,acc_001,usr_acc_001_06,sess_acc_001_6_06_1414,reports,2026-05-20 14:51:00
evt_001247,acc_001,usr_acc_001_07,sess_acc_001_6_07_5374,api,2026-05-19 08:42:00
evt_001248,acc_001,usr_acc_001_07,sess_acc_001_6_07_5835,export,2026-05-24 10:18:00
evt_001249,acc_001,usr_acc_001_07,sess_acc_001_6_07_4342,users_mgmt,2026-05-24 10:18:00
evt_001250,acc_001,usr_acc_001_07,sess_acc_001_6_07_9866,dashboard,2026-05-24 10:18:00
evt_001251,acc_001,usr_acc_001_07,sess_acc_001_6_07_4675,reports,2026-05-18 13:52:00
evt_001252,acc_001,usr_acc_001_07,sess_acc_001_6_07_7371,integrations,2026-05-18 13:52:00
evt_001253,acc_001,usr_acc_001_07,sess_acc_001_6_07_4892,alerts,2026-05-18 13:52:00
evt_001254,acc_001,usr_acc_001_07,sess_acc_001_6_07_9370,users_mgmt,2026-05-18 13:52:00
evt_001255,acc_001,usr_acc_001_07,sess_acc_001_6_07_7349,users_mgmt,2026-05-24 12:44:00
evt_001256,acc_001,usr_acc_001_07,sess_acc_001_6_07_5117,dashboard,2026-05-21 18:20:00
evt_001257,acc_001,usr_acc_001_08,sess_acc_001_6_08_9955,alerts,2026-05-22 15:53:00
evt_001258,acc_001,usr_acc_001_08,sess_acc_001_6_08_4218,users_mgmt,2026-05-22 15:53:00
evt_001259,acc_001,usr_acc_001_08,sess_acc_001_6_08_3847,export,2026-05-24 11:18:00
evt_001260,acc_001,usr_acc_001_08,sess_acc_001_6_08_9418,alerts,2026-05-24 11:18:00
evt_001261,acc_001,usr_acc_001_08,sess_acc_001_6_08_2955,dashboard,2026-05-24 11:18:00
evt_001262,acc_001,usr_acc_001_08,sess_acc_001_6_08_7180,reports,2026-05-24 11:18:00
evt_001263,acc_001,usr_acc_001_08,sess_acc_001_6_08_5178,export,2026-05-18 14:17:00
evt_001264,acc_001,usr_acc_001_08,sess_acc_001_6_08_1092,reports,2026-05-18 14:17:00
evt_001265,acc_001,usr_acc_001_08,sess_acc_001_6_08_6415,integrations,2026-05-18 14:17:00
evt_001266,acc_001,usr_acc_001_09,sess_acc_001_6_09_1833,alerts,2026-05-23 10:02:00
evt_001267,acc_001,usr_acc_001_09,sess_acc_001_6_09_5934,integrations,2026-05-23 10:02:00
evt_001268,acc_001,usr_acc_001_09,sess_acc_001_6_09_6207,reports,2026-05-21 17:35:00
evt_001269,acc_001,usr_acc_001_09,sess_acc_001_6_09_9608,users_mgmt,2026-05-21 17:35:00
evt_001270,acc_001,usr_acc_001_09,sess_acc_001_6_09_4603,alerts,2026-05-21 17:35:00
evt_001271,acc_001,usr_acc_001_09,sess_acc_001_6_09_9798,users_mgmt,2026-05-19 16:04:00
evt_001272,acc_001,usr_acc_001_09,sess_acc_001_6_09_7609,integrations,2026-05-19 16:04:00
evt_001273,acc_001,usr_acc_001_09,sess_acc_001_6_09_6911,alerts,2026-05-18 13:14:00
evt_001274,acc_001,usr_acc_001_09,sess_acc_001_6_09_5809,export,2026-05-18 13:14:00
evt_001275,acc_001,usr_acc_001_09,sess_acc_001_6_09_8301,dashboard,2026-05-19 17:33:00
evt_001276,acc_001,usr_acc_001_09,sess_acc_001_6_09_4937,analytics,2026-05-19 17:33:00
evt_001277,acc_001,usr_acc_001_09,sess_acc_001_6_09_4994,alerts,2026-05-19 17:33:00
evt_001278,acc_001,usr_acc_001_09,sess_acc_001_6_09_1653,export,2026-05-19 17:33:00
evt_001279,acc_001,usr_acc_001_10,sess_acc_001_6_10_5203,users_mgmt,2026-05-20 14:58:00
evt_001280,acc_001,usr_acc_001_10,sess_acc_001_6_10_5856,analytics,2026-05-22 12:01:00
evt_001281,acc_001,usr_acc_001_10,sess_acc_001_6_10_4154,api,2026-05-22 12:01:00
evt_001282,acc_001,usr_acc_001_10,sess_acc_001_6_10_6248,dashboard,2026-05-22 12:01:00
evt_001283,acc_001,usr_acc_001_10,sess_acc_001_6_10_2072,dashboard,2026-05-22 09:06:00
evt_001284,acc_001,usr_acc_001_10,sess_acc_001_6_10_4453,alerts,2026-05-22 09:06:00
evt_001285,acc_001,usr_acc_001_10,sess_acc_001_6_10_2702,users_mgmt,2026-05-23 18:49:00
evt_001286,acc_001,usr_acc_001_10,sess_acc_001_6_10_4368,analytics,2026-05-23 18:49:00
evt_001287,acc_001,usr_acc_001_10,sess_acc_001_6_10_1389,export,2026-05-22 14:41:00
evt_001288,acc_001,usr_acc_001_10,sess_acc_001_6_10_1889,reports,2026-05-21 13:02:00
evt_001289,acc_001,usr_acc_001_10,sess_acc_001_6_10_5237,api,2026-05-19 12:35:00
evt_001290,acc_001,usr_acc_001_11,sess_acc_001_6_11_2938,users_mgmt,2026-05-21 15:40:00
evt_001291,acc_001,usr_acc_001_11,sess_acc_001_6_11_9762,export,2026-05-21 15:40:00
evt_001292,acc_001,usr_acc_001_11,sess_acc_001_6_11_1096,dashboard,2026-05-21 15:40:00
evt_001293,acc_001,usr_acc_001_11,sess_acc_001_6_11_2036,api,2026-05-21 15:40:00
evt_001294,acc_001,usr_acc_001_11,sess_acc_001_6_11_9238,alerts,2026-05-24 17:02:00
evt_001295,acc_001,usr_acc_001_11,sess_acc_001_6_11_7249,reports,2026-05-18 12:50:00
evt_001296,acc_001,usr_acc_001_11,sess_acc_001_6_11_7473,export,2026-05-18 12:50:00
evt_001297,acc_001,usr_acc_001_11,sess_acc_001_6_11_1504,api,2026-05-18 12:50:00
evt_001298,acc_001,usr_acc_001_11,sess_acc_001_6_11_7406,export,2026-05-21 10:34:00
evt_001299,acc_001,usr_acc_001_11,sess_acc_001_6_11_9941,alerts,2026-05-21 10:34:00
evt_001300,acc_001,usr_acc_001_11,sess_acc_001_6_11_3316,alerts,2026-05-20 18:09:00
evt_001301,acc_001,usr_acc_001_11,sess_acc_001_6_11_3019,dashboard,2026-05-20 18:09:00
evt_001302,acc_001,usr_acc_001_11,sess_acc_001_6_11_1684,integrations,2026-05-20 18:09:00
evt_001303,acc_001,usr_acc_001_01,sess_acc_001_7_01_4441,integrations,2026-05-15 17:25:00
evt_001304,acc_001,usr_acc_001_01,sess_acc_001_7_01_5140,export,2026-05-16 13:13:00
evt_001305,acc_001,usr_acc_001_01,sess_acc_001_7_01_4183,reports,2026-05-16 13:13:00
evt_001306,acc_001,usr_acc_001_01,sess_acc_001_7_01_2877,users_mgmt,2026-05-16 13:13:00
evt_001307,acc_001,usr_acc_001_01,sess_acc_001_7_01_3971,alerts,2026-05-16 13:13:00
evt_001308,acc_001,usr_acc_001_02,sess_acc_001_7_02_2198,analytics,2026-05-17 17:54:00
evt_001309,acc_001,usr_acc_001_02,sess_acc_001_7_02_8982,reports,2026-05-13 18:04:00
evt_001310,acc_001,usr_acc_001_02,sess_acc_001_7_02_6420,analytics,2026-05-13 18:04:00
evt_001311,acc_001,usr_acc_001_02,sess_acc_001_7_02_6851,alerts,2026-05-13 18:04:00
evt_001312,acc_001,usr_acc_001_02,sess_acc_001_7_02_2143,reports,2026-05-12 18:41:00
evt_001313,acc_001,usr_acc_001_02,sess_acc_001_7_02_4170,export,2026-05-12 18:41:00
evt_001314,acc_001,usr_acc_001_02,sess_acc_001_7_02_3496,integrations,2026-05-13 15:28:00
evt_001315,acc_001,usr_acc_001_02,sess_acc_001_7_02_6971,alerts,2026-05-13 15:28:00
evt_001316,acc_001,usr_acc_001_02,sess_acc_001_7_02_6182,analytics,2026-05-13 15:28:00
evt_001317,acc_001,usr_acc_001_02,sess_acc_001_7_02_8145,api,2026-05-14 10:00:00
evt_001318,acc_001,usr_acc_001_02,sess_acc_001_7_02_5533,users_mgmt,2026-05-14 10:00:00
evt_001319,acc_001,usr_acc_001_02,sess_acc_001_7_02_6889,reports,2026-05-14 10:00:00
evt_001320,acc_001,usr_acc_001_02,sess_acc_001_7_02_6877,analytics,2026-05-12 18:46:00
evt_001321,acc_001,usr_acc_001_02,sess_acc_001_7_02_6004,api,2026-05-12 18:46:00
evt_001322,acc_001,usr_acc_001_02,sess_acc_001_7_02_8978,users_mgmt,2026-05-12 18:46:00
evt_001323,acc_001,usr_acc_001_02,sess_acc_001_7_02_3293,integrations,2026-05-15 09:11:00
evt_001324,acc_001,usr_acc_001_03,sess_acc_001_7_03_1305,reports,2026-05-12 12:46:00
evt_001325,acc_001,usr_acc_001_03,sess_acc_001_7_03_4485,users_mgmt,2026-05-17 16:40:00
evt_001326,acc_001,usr_acc_001_03,sess_acc_001_7_03_5767,export,2026-05-11 16:16:00
evt_001327,acc_001,usr_acc_001_03,sess_acc_001_7_03_3193,analytics,2026-05-11 16:16:00
evt_001328,acc_001,usr_acc_001_03,sess_acc_001_7_03_8613,api,2026-05-11 16:16:00
evt_001329,acc_001,usr_acc_001_03,sess_acc_001_7_03_9210,reports,2026-05-11 16:16:00
evt_001330,acc_001,usr_acc_001_03,sess_acc_001_7_03_3717,dashboard,2026-05-15 09:25:00
evt_001331,acc_001,usr_acc_001_03,sess_acc_001_7_03_9423,alerts,2026-05-15 09:25:00
evt_001332,acc_001,usr_acc_001_03,sess_acc_001_7_03_3299,reports,2026-05-15 09:25:00
evt_001333,acc_001,usr_acc_001_03,sess_acc_001_7_03_1662,analytics,2026-05-14 10:11:00
evt_001334,acc_001,usr_acc_001_03,sess_acc_001_7_03_4585,export,2026-05-14 10:11:00
evt_001335,acc_001,usr_acc_001_03,sess_acc_001_7_03_7052,integrations,2026-05-17 15:14:00
evt_001336,acc_001,usr_acc_001_04,sess_acc_001_7_04_1760,users_mgmt,2026-05-11 18:13:00
evt_001337,acc_001,usr_acc_001_04,sess_acc_001_7_04_1653,api,2026-05-11 18:13:00
evt_001338,acc_001,usr_acc_001_04,sess_acc_001_7_04_6309,analytics,2026-05-11 18:13:00
evt_001339,acc_001,usr_acc_001_04,sess_acc_001_7_04_3848,integrations,2026-05-11 16:40:00
evt_001340,acc_001,usr_acc_001_04,sess_acc_001_7_04_7171,analytics,2026-05-11 16:40:00
evt_001341,acc_001,usr_acc_001_04,sess_acc_001_7_04_7201,users_mgmt,2026-05-11 16:40:00
evt_001342,acc_001,usr_acc_001_04,sess_acc_001_7_04_7165,integrations,2026-05-13 17:41:00
evt_001343,acc_001,usr_acc_001_05,sess_acc_001_7_05_1108,analytics,2026-05-15 14:22:00
evt_001344,acc_001,usr_acc_001_05,sess_acc_001_7_05_9222,users_mgmt,2026-05-15 14:22:00
evt_001345,acc_001,usr_acc_001_05,sess_acc_001_7_05_3276,api,2026-05-15 14:22:00
evt_001346,acc_001,usr_acc_001_05,sess_acc_001_7_05_4465,integrations,2026-05-14 10:14:00
evt_001347,acc_001,usr_acc_001_05,sess_acc_001_7_05_7793,reports,2026-05-12 10:10:00
evt_001348,acc_001,usr_acc_001_05,sess_acc_001_7_05_6410,alerts,2026-05-12 10:10:00
evt_001349,acc_001,usr_acc_001_05,sess_acc_001_7_05_2856,analytics,2026-05-12 10:10:00
evt_001350,acc_001,usr_acc_001_06,sess_acc_001_7_06_7732,export,2026-05-16 15:30:00
evt_001351,acc_001,usr_acc_001_06,sess_acc_001_7_06_1367,alerts,2026-05-16 15:30:00
evt_001352,acc_001,usr_acc_001_06,sess_acc_001_7_06_9399,export,2026-05-12 08:08:00
evt_001353,acc_001,usr_acc_001_06,sess_acc_001_7_06_1642,alerts,2026-05-12 08:08:00
evt_001354,acc_001,usr_acc_001_06,sess_acc_001_7_06_9464,integrations,2026-05-15 10:03:00
evt_001355,acc_001,usr_acc_001_06,sess_acc_001_7_06_7642,reports,2026-05-15 10:03:00
evt_001356,acc_001,usr_acc_001_06,sess_acc_001_7_06_2404,integrations,2026-05-15 17:40:00
evt_001357,acc_001,usr_acc_001_06,sess_acc_001_7_06_3338,analytics,2026-05-12 15:38:00
evt_001358,acc_001,usr_acc_001_06,sess_acc_001_7_06_3979,reports,2026-05-12 15:38:00
evt_001359,acc_001,usr_acc_001_06,sess_acc_001_7_06_9369,users_mgmt,2026-05-12 15:38:00
evt_001360,acc_001,usr_acc_001_06,sess_acc_001_7_06_5333,api,2026-05-12 15:38:00
evt_001361,acc_001,usr_acc_001_07,sess_acc_001_7_07_3166,reports,2026-05-16 18:21:00
evt_001362,acc_001,usr_acc_001_07,sess_acc_001_7_07_2778,analytics,2026-05-16 18:21:00
evt_001363,acc_001,usr_acc_001_07,sess_acc_001_7_07_1271,api,2026-05-16 18:21:00
evt_001364,acc_001,usr_acc_001_07,sess_acc_001_7_07_4315,alerts,2026-05-16 18:21:00
evt_001365,acc_001,usr_acc_001_07,sess_acc_001_7_07_8796,export,2026-05-15 16:43:00
evt_001366,acc_001,usr_acc_001_07,sess_acc_001_7_07_1639,integrations,2026-05-15 16:43:00
evt_001367,acc_001,usr_acc_001_07,sess_acc_001_7_07_9706,dashboard,2026-05-15 16:43:00
evt_001368,acc_001,usr_acc_001_07,sess_acc_001_7_07_9246,reports,2026-05-15 16:43:00
evt_001369,acc_001,usr_acc_001_07,sess_acc_001_7_07_8069,export,2026-05-17 09:05:00
evt_001370,acc_001,usr_acc_001_07,sess_acc_001_7_07_9553,integrations,2026-05-17 09:05:00
evt_001371,acc_001,usr_acc_001_07,sess_acc_001_7_07_7892,users_mgmt,2026-05-17 09:05:00
evt_001372,acc_001,usr_acc_001_07,sess_acc_001_7_07_7068,dashboard,2026-05-17 09:05:00
evt_001373,acc_001,usr_acc_001_08,sess_acc_001_7_08_7246,analytics,2026-05-11 16:27:00
evt_001374,acc_001,usr_acc_001_08,sess_acc_001_7_08_6742,users_mgmt,2026-05-11 16:27:00
evt_001375,acc_001,usr_acc_001_08,sess_acc_001_7_08_2373,export,2026-05-15 17:06:00
evt_001376,acc_001,usr_acc_001_08,sess_acc_001_7_08_5641,analytics,2026-05-15 17:06:00
evt_001377,acc_001,usr_acc_001_08,sess_acc_001_7_08_9908,api,2026-05-15 17:06:00
evt_001378,acc_001,usr_acc_001_08,sess_acc_001_7_08_7695,reports,2026-05-15 17:06:00
evt_001379,acc_001,usr_acc_001_08,sess_acc_001_7_08_9515,reports,2026-05-13 11:00:00
evt_001380,acc_001,usr_acc_001_08,sess_acc_001_7_08_6935,alerts,2026-05-11 14:41:00
evt_001381,acc_001,usr_acc_001_08,sess_acc_001_7_08_2746,api,2026-05-11 14:41:00
evt_001382,acc_001,usr_acc_001_08,sess_acc_001_7_08_7939,integrations,2026-05-12 14:41:00
evt_001383,acc_001,usr_acc_001_08,sess_acc_001_7_08_6990,users_mgmt,2026-05-12 14:41:00
evt_001384,acc_001,usr_acc_001_08,sess_acc_001_7_08_5514,analytics,2026-05-12 14:41:00
evt_001385,acc_001,usr_acc_001_08,sess_acc_001_7_08_8904,users_mgmt,2026-05-16 14:48:00
evt_001386,acc_001,usr_acc_001_08,sess_acc_001_7_08_3928,integrations,2026-05-16 14:48:00
evt_001387,acc_001,usr_acc_001_08,sess_acc_001_7_08_7522,integrations,2026-05-13 16:35:00
evt_001388,acc_001,usr_acc_001_08,sess_acc_001_7_08_3262,export,2026-05-13 16:35:00
evt_001389,acc_001,usr_acc_001_08,sess_acc_001_7_08_2951,analytics,2026-05-13 16:35:00
evt_001390,acc_001,usr_acc_001_08,sess_acc_001_7_08_4764,users_mgmt,2026-05-13 16:35:00
evt_001391,acc_001,usr_acc_001_08,sess_acc_001_7_08_6544,users_mgmt,2026-05-14 10:06:00
evt_001392,acc_001,usr_acc_001_08,sess_acc_001_7_08_1852,analytics,2026-05-14 10:06:00
evt_001393,acc_001,usr_acc_001_09,sess_acc_001_7_09_8727,export,2026-05-14 18:00:00
evt_001394,acc_001,usr_acc_001_09,sess_acc_001_7_09_4633,integrations,2026-05-15 14:05:00
evt_001395,acc_001,usr_acc_001_09,sess_acc_001_7_09_7564,users_mgmt,2026-05-13 09:38:00
evt_001396,acc_001,usr_acc_001_01,sess_acc_001_8_01_9099,export,2026-05-09 16:18:00
evt_001397,acc_001,usr_acc_001_01,sess_acc_001_8_01_9364,api,2026-05-07 08:12:00
evt_001398,acc_001,usr_acc_001_01,sess_acc_001_8_01_9451,dashboard,2026-05-07 08:12:00
evt_001399,acc_001,usr_acc_001_01,sess_acc_001_8_01_4795,integrations,2026-05-07 08:12:00
evt_001400,acc_001,usr_acc_001_01,sess_acc_001_8_01_4919,alerts,2026-05-08 10:43:00
evt_001401,acc_001,usr_acc_001_01,sess_acc_001_8_01_7544,integrations,2026-05-09 08:10:00
evt_001402,acc_001,usr_acc_001_01,sess_acc_001_8_01_2477,api,2026-05-06 18:25:00
evt_001403,acc_001,usr_acc_001_01,sess_acc_001_8_01_5661,integrations,2026-05-06 18:25:00
evt_001404,acc_001,usr_acc_001_01,sess_acc_001_8_01_6703,dashboard,2026-05-06 18:25:00
evt_001405,acc_001,usr_acc_001_01,sess_acc_001_8_01_6693,alerts,2026-05-06 18:25:00
evt_001406,acc_001,usr_acc_001_01,sess_acc_001_8_01_1076,analytics,2026-05-10 12:14:00
evt_001407,acc_001,usr_acc_001_01,sess_acc_001_8_01_5277,api,2026-05-10 12:14:00
evt_001408,acc_001,usr_acc_001_02,sess_acc_001_8_02_6570,integrations,2026-05-07 16:06:00
evt_001409,acc_001,usr_acc_001_02,sess_acc_001_8_02_8923,analytics,2026-05-04 16:16:00
evt_001410,acc_001,usr_acc_001_02,sess_acc_001_8_02_4985,api,2026-05-04 16:16:00
evt_001411,acc_001,usr_acc_001_02,sess_acc_001_8_02_6565,integrations,2026-05-04 16:16:00
evt_001412,acc_001,usr_acc_001_02,sess_acc_001_8_02_2106,dashboard,2026-05-10 15:43:00
evt_001413,acc_001,usr_acc_001_02,sess_acc_001_8_02_7269,api,2026-05-10 15:43:00
evt_001414,acc_001,usr_acc_001_02,sess_acc_001_8_02_4610,analytics,2026-05-10 15:43:00
evt_001415,acc_001,usr_acc_001_02,sess_acc_001_8_02_4767,export,2026-05-10 15:43:00
evt_001416,acc_001,usr_acc_001_03,sess_acc_001_8_03_5067,integrations,2026-05-06 14:22:00
evt_001417,acc_001,usr_acc_001_03,sess_acc_001_8_03_8807,reports,2026-05-06 09:25:00
evt_001418,acc_001,usr_acc_001_03,sess_acc_001_8_03_6142,integrations,2026-05-06 09:25:00
evt_001419,acc_001,usr_acc_001_03,sess_acc_001_8_03_6792,analytics,2026-05-06 09:25:00
evt_001420,acc_001,usr_acc_001_03,sess_acc_001_8_03_4271,api,2026-05-05 17:17:00
evt_001421,acc_001,usr_acc_001_03,sess_acc_001_8_03_4847,analytics,2026-05-05 17:17:00
evt_001422,acc_001,usr_acc_001_03,sess_acc_001_8_03_5091,api,2026-05-09 11:55:00
evt_001423,acc_001,usr_acc_001_03,sess_acc_001_8_03_6833,reports,2026-05-09 11:55:00
evt_001424,acc_001,usr_acc_001_03,sess_acc_001_8_03_3555,users_mgmt,2026-05-09 11:55:00
evt_001425,acc_001,usr_acc_001_03,sess_acc_001_8_03_1108,analytics,2026-05-10 09:07:00
evt_001426,acc_001,usr_acc_001_03,sess_acc_001_8_03_5501,alerts,2026-05-10 16:02:00
evt_001427,acc_001,usr_acc_001_03,sess_acc_001_8_03_9041,integrations,2026-05-10 16:02:00
evt_001428,acc_001,usr_acc_001_03,sess_acc_001_8_03_3996,export,2026-05-10 16:02:00
evt_001429,acc_001,usr_acc_001_03,sess_acc_001_8_03_9374,api,2026-05-10 16:02:00
evt_001430,acc_001,usr_acc_001_03,sess_acc_001_8_03_7933,dashboard,2026-05-06 14:14:00
evt_001431,acc_001,usr_acc_001_03,sess_acc_001_8_03_8836,integrations,2026-05-06 14:14:00
evt_001432,acc_001,usr_acc_001_03,sess_acc_001_8_03_3863,users_mgmt,2026-05-08 08:32:00
evt_001433,acc_001,usr_acc_001_03,sess_acc_001_8_03_8490,analytics,2026-05-08 08:32:00
evt_001434,acc_001,usr_acc_001_03,sess_acc_001_8_03_2972,alerts,2026-05-08 08:32:00
evt_001435,acc_001,usr_acc_001_04,sess_acc_001_8_04_4452,dashboard,2026-05-08 15:20:00
